season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
3,0,0,2,27.88,31.82,83,6.0032,211
3,0,0,1,27.88,31.82,89,11.0014,187
3,0,0,2,27.88,31.82,89,8.9981,168
3,0,0,2,27.88,31.82,89,11.0014,115
3,0,0,2,27.88,31.82,89,11.0014,57
3,0,0,2,27.88,31.82,89,7.0015,19
3,0,0,1,27.88,31.82,89,8.9981,9
3,0,0,1,27.88,31.82,83,8.9981,15
3,0,0,1,28.7,33.335,79,6.0032,47
3,0,0,2,28.7,33.335,84,8.9981,133
3,0,0,2,29.52,34.85,79,0,221
3,0,0,1,31.16,36.365,66,8.9981,382
3,0,0,1,33.62,38.635,52,11.0014,451
3,0,0,1,34.44,38.635,47,7.0015,489
3,0,0,1,35.26,39.395,41,7.0015,480
3,0,0,1,36.9,40.91,37,16.9979,476
3,0,0,1,35.26,40.15,47,8.9981,489
3,0,0,1,35.26,39.395,41,15.0013,495
3,0,0,1,32.8,38.635,59,32.9975,436
3,0,0,3,29.52,34.85,79,23.9994,312
3,0,0,1,29.52,35.605,84,15.0013,312
3,0,0,1,29.52,34.85,79,16.9979,294
3,0,0,1,29.52,34.85,79,6.0032,223
3,0,0,1,29.52,34.85,74,7.0015,130
3,0,0,1,29.52,34.85,79,8.9981,91
3,0,1,3,29.52,34.85,79,7.0015,43
3,0,1,2,28.7,33.335,74,12.998,11
3,0,1,1,28.7,33.335,74,7.0015,15
3,0,1,1,27.88,31.82,79,6.0032,6
3,0,1,1,27.88,31.82,79,7.0015,12
3,0,1,1,27.06,30.305,78,7.0015,50
3,0,1,1,27.88,31.82,79,8.9981,140
3,0,1,1,29.52,34.09,70,6.0032,483
3,0,1,1,30.34,34.85,66,7.0015,667
3,0,1,1,31.16,35.605,62,11.0014,348
3,0,1,1,32.8,38.635,59,0,186
3,0,1,1,34.44,40.15,53,15.0013,182
3,0,1,1,34.44,39.395,49,8.9981,237
3,0,1,1,34.44,39.395,49,19.0012,239
3,0,1,1,36.08,40.91,42,7.0015,212
3,0,1,1,35.26,40.15,47,16.9979,237
3,0,1,3,31.16,36.365,66,39.0007,386
3,0,1,3,31.16,36.365,66,39.0007,755
3,0,1,1,34.44,40.15,53,0,794
3,0,1,1,32.8,39.395,63,8.9981,595
3,0,1,1,32.8,38.635,59,8.9981,454
3,0,1,1,31.16,36.365,66,8.9981,328
3,0,1,1,31.16,35.605,62,6.0032,284
3,0,1,1,30.34,35.605,74,6.0032,166
3,0,1,1,29.52,35.605,84,7.0015,53
3,0,1,1,30.34,34.85,70,0,25
3,0,1,1,29.52,34.09,70,6.0032,7
3,0,1,1,29.52,34.09,66,0,3
3,0,1,1,29.52,34.09,62,0,7
3,0,1,1,27.88,31.82,74,6.0032,38
3,0,1,1,29.52,34.09,66,7.0015,213
3,0,1,2,30.34,34.85,70,0,526
3,0,1,2,32.8,37.88,55,0,661
3,0,1,2,33.62,38.635,49,15.0013,320
3,0,1,2,34.44,39.395,49,12.998,159
3,0,1,2,35.26,40.15,47,0,206
3,0,1,2,36.9,40.91,35,0,254
3,0,1,1,37.72,40.91,31,12.998,221
3,0,1,1,38.54,41.665,29,16.9979,214
3,0,1,1,37.72,40.91,31,11.0014,244
3,0,1,1,37.72,40.91,29,11.0014,381
3,0,1,1,37.72,40.91,29,0,770
3,0,1,1,36.9,40.15,33,12.998,772
3,0,1,1,36.08,39.395,35,16.9979,547
3,0,1,1,35.26,37.88,34,11.0014,427
3,0,1,1,33.62,38.635,52,8.9981,333
3,0,1,1,32.8,37.88,55,15.0013,244
3,0,1,1,31.98,37.12,59,12.998,161
3,0,1,1,31.16,36.365,66,11.0014,53
3,0,1,1,31.16,36.365,66,7.0015,16
3,0,1,1,30.34,34.85,66,8.9981,8
3,0,1,1,30.34,34.85,66,8.9981,4
3,0,1,1,29.52,34.09,70,8.9981,6
3,0,1,1,29.52,34.09,70,11.0014,46
3,0,1,1,29.52,34.09,70,11.0014,162
3,0,1,1,30.34,34.85,66,11.0014,495
3,0,1,1,31.98,37.12,62,7.0015,679
3,0,1,1,33.62,39.395,56,0,297
3,0,1,1,36.9,42.425,42,12.998,138
3,0,1,1,36.9,42.425,42,0,183
3,0,1,1,37.72,43.18,37,8.9981,202
3,0,1,1,38.54,42.425,33,0,203
3,0,1,1,38.54,43.94,38,22.0028,170
3,0,1,3,37.72,42.425,35,23.9994,194
3,0,1,1,30.34,34.85,66,16.9979,224
3,0,1,1,30.34,34.85,70,16.9979,370
3,0,1,2,31.16,35.605,62,8.9981,643
3,0,1,2,31.16,35.605,62,7.0015,516
3,0,1,1,30.34,34.09,62,6.0032,366
3,0,1,1,31.16,35.605,62,0,319
3,0,1,1,31.16,35.605,58,6.0032,288
3,0,1,1,31.16,35.605,58,6.0032,131
3,0,1,1,30.34,34.85,66,6.0032,66
3,0,1,1,30.34,34.85,66,6.0032,25
3,0,1,1,29.52,34.09,70,12.998,7
3,0,1,1,29.52,34.09,70,7.0015,5
3,0,1,1,29.52,34.09,70,7.0015,8
3,0,1,2,29.52,34.09,70,7.0015,40
3,0,1,1,29.52,34.09,66,8.9981,152
3,0,1,1,30.34,34.09,58,19.0012,473
3,0,1,1,31.16,35.605,58,16.9979,657
3,0,1,2,31.16,35.605,58,19.0012,318
3,0,1,1,31.16,35.605,58,12.998,198
3,0,1,1,32.8,37.88,55,7.0015,216
3,0,1,1,34.44,39.395,49,19.0012,274
3,0,1,1,34.44,38.635,47,8.9981,254
3,0,1,1,35.26,39.395,44,6.0032,197
3,0,1,1,34.44,38.635,47,6.0032,292
3,0,1,1,34.44,38.635,47,6.0032,358
3,0,1,1,35.26,39.395,41,0,771
3,0,1,1,35.26,39.395,41,12.998,777
3,0,1,1,34.44,37.88,44,16.9979,533
3,0,1,1,33.62,38.635,49,11.0014,505
3,0,1,3,27.06,29.545,89,16.9979,332
3,0,1,3,27.06,29.545,89,16.9979,68
3,0,1,3,27.06,29.545,89,15.0013,65
3,0,1,1,27.88,31.82,79,11.0014,47
3,0,1,1,27.06,30.305,83,6.0032,33
3,0,1,1,26.24,28.79,83,7.0015,13
3,0,1,1,26.24,28.79,83,7.0015,7
3,0,1,2,26.24,29.545,78,8.9981,4
3,0,1,2,26.24,29.545,78,8.9981,49
3,0,1,1,26.24,29.545,78,8.9981,185
3,0,1,2,26.24,28.79,83,8.9981,487
3,0,1,2,27.06,30.305,78,12.998,681
3,0,1,2,27.88,31.82,74,6.0032,350
3,0,1,1,29.52,34.09,66,6.0032,236
3,0,1,1,31.16,35.605,58,6.0032,234
3,0,1,1,32.8,37.12,49,7.0015,284
3,0,1,1,32.8,37.12,52,11.0014,280
3,0,1,1,33.62,37.88,46,11.0014,263
3,0,1,1,33.62,37.88,46,11.0014,295
3,0,1,1,32.8,37.88,55,19.0012,479
3,0,1,1,32.8,37.12,49,11.0014,837
3,0,1,3,31.16,35.605,62,15.0013,891
3,0,1,1,30.34,34.85,66,16.9979,652
3,0,1,1,30.34,34.85,66,11.0014,513
3,0,1,1,29.52,34.09,70,8.9981,320
3,0,1,1,29.52,34.09,70,7.0015,288
3,0,1,1,28.7,33.335,74,0,152
3,0,1,1,28.7,33.335,74,0,63
3,0,1,1,27.88,31.82,79,7.0015,42
3,0,1,1,27.06,30.305,83,6.0032,11
3,0,1,1,27.06,30.305,83,0,6
3,0,1,1,27.06,30.305,83,0,9
3,0,1,1,27.06,29.545,89,8.9981,41
3,0,1,1,27.06,30.305,83,0,183
3,0,1,1,28.7,33.335,79,0,473
3,0,1,1,29.52,34.85,74,7.0015,739
3,0,1,1,31.16,36.365,66,7.0015,343
3,0,1,1,32.8,37.88,55,0,181
3,0,1,1,33.62,38.635,52,7.0015,226
3,0,1,1,34.44,37.88,44,8.9981,286
3,0,1,1,35.26,39.395,44,15.0013,310
3,0,1,1,35.26,39.395,41,8.9981,225
3,0,1,1,31.98,37.12,62,31.0009,270
3,0,1,1,33.62,37.88,46,12.998,406
3,0,1,1,33.62,38.635,52,16.9979,865
3,0,1,1,32.8,38.635,59,15.0013,767
3,0,1,1,32.8,39.395,63,11.0014,607
3,0,1,1,31.98,37.88,66,0,427
3,0,1,1,31.16,36.365,66,15.0013,342
3,0,1,1,30.34,34.85,70,12.998,262
3,0,1,1,29.52,34.09,70,16.9979,177
3,0,1,1,29.52,34.09,70,12.998,71
3,0,1,1,28.7,33.335,74,12.998,43
3,0,1,1,27.88,31.82,79,15.0013,14
3,0,1,1,27.88,31.82,79,15.0013,6
3,0,1,1,27.06,30.305,83,16.9979,12
3,0,1,1,27.06,30.305,83,11.0014,37
3,0,1,1,27.06,30.305,83,15.0013,163
3,0,1,1,28.7,33.335,74,7.0015,421
3,0,1,1,29.52,34.09,70,8.9981,668
3,0,1,2,30.34,34.85,66,7.0015,396
3,0,1,2,32.8,37.12,52,12.998,249
3,0,1,2,34.44,39.395,49,19.0012,263
3,0,1,2,35.26,40.91,50,19.9995,338
3,0,1,2,35.26,40.15,47,19.0012,345
3,0,1,2,35.26,39.395,44,16.9979,331
3,0,1,1,36.08,40.91,42,16.9979,380
3,0,1,2,35.26,39.395,41,15.0013,492
3,0,1,2,34.44,40.15,53,19.0012,741
3,0,1,2,33.62,40.15,59,16.9979,671
3,0,1,2,32.8,39.395,63,15.0013,469
3,0,1,2,31.98,37.88,66,15.0013,389
3,0,1,2,31.16,36.365,66,12.998,278
3,0,1,1,31.16,36.365,70,16.9979,202
3,0,1,1,30.34,35.605,79,8.9981,196
3,0,0,1,30.34,35.605,79,11.0014,161
3,0,0,1,29.52,35.605,84,12.998,122
3,0,0,1,29.52,35.605,84,8.9981,84
3,0,0,1,29.52,35.605,84,8.9981,30
3,0,0,1,29.52,34.85,79,12.998,13
3,0,0,1,28.7,33.335,84,15.0013,17
3,0,0,1,28.7,33.335,84,15.0013,49
3,0,0,1,29.52,34.85,77,11.0014,67
3,0,0,1,30.34,36.365,72,12.998,181
3,0,0,1,31.98,37.88,65,15.0013,278
3,0,0,1,33.62,38.635,57,12.998,396
3,0,0,1,35.26,40.15,47,16.9979,470
3,0,0,1,35.26,39.395,40,23.9994,547
3,0,0,1,36.08,40.91,42,19.9995,527
3,0,0,1,36.08,40.15,40,26.0027,472
3,0,0,1,36.08,40.91,42,27.9993,489
3,0,0,1,36.9,40.91,39,19.9995,450
3,0,0,1,36.08,39.395,37,19.9995,492
3,0,0,1,35.26,39.395,41,22.0028,490
3,0,0,1,33.62,38.635,52,23.9994,397
3,0,0,1,33.62,38.635,52,19.9995,312
3,0,0,1,32.8,38.635,59,16.9979,289
3,0,0,1,31.16,36.365,66,19.0012,269
3,0,0,1,31.16,36.365,66,19.9995,222
3,0,0,1,30.34,34.85,70,19.0012,153
3,0,0,1,30.34,34.85,70,16.9979,87
3,0,0,1,30.34,34.85,70,19.9995,73
3,0,0,1,29.52,34.85,74,16.9979,41
3,0,0,1,29.52,34.85,74,16.9979,14
3,0,0,1,29.52,34.85,74,16.9979,19
3,0,0,1,29.52,34.85,79,16.9979,19
3,0,0,1,30.34,35.605,74,19.9995,68
3,0,0,1,31.16,36.365,66,22.0028,108
3,0,0,1,32.8,38.635,59,23.9994,229
3,0,0,1,32.8,38.635,59,27.9993,364
3,0,0,1,33.62,39.395,56,27.9993,437
3,0,0,1,35.26,40.15,47,35.0008,491
3,0,0,1,36.08,40.91,44,31.0009,523
3,0,0,1,36.9,42.425,42,31.0009,526
3,0,0,1,36.9,40.91,37,35.0008,450
3,0,0,1,33.62,37.88,46,16.9979,421
3,0,0,1,33.62,37.88,46,16.9979,382
3,0,0,3,28.7,33.335,74,8.9981,229
3,0,0,1,28.7,33.335,84,15.0013,185
3,0,0,1,28.7,33.335,84,7.0015,193
3,0,0,1,29.52,34.85,79,7.0015,208
3,0,0,1,29.52,34.85,79,6.0032,157
3,0,0,2,29.52,34.85,79,11.0014,87
3,0,1,2,29.52,34.85,79,0,33
3,0,1,1,29.52,34.85,79,6.0032,11
3,0,1,2,29.52,34.85,79,8.9981,5
3,0,1,3,29.52,34.85,79,6.0032,5
3,0,1,2,29.52,34.85,74,8.9981,11
3,0,1,1,28.7,33.335,79,12.998,25
3,0,1,2,28.7,33.335,79,15.0013,141
3,0,1,3,29.52,34.09,70,12.998,407
3,0,1,2,28.7,33.335,79,0,605
3,0,1,3,28.7,33.335,79,11.0014,276
3,0,1,1,30.34,34.85,70,15.0013,213
3,0,1,1,31.16,36.365,66,8.9981,260
3,0,1,2,31.98,36.365,55,6.0032,285
3,0,1,1,32.8,37.12,49,15.0013,289
3,0,1,1,33.62,37.88,46,0,287
3,0,1,1,33.62,37.88,46,8.9981,274
3,0,1,1,34.44,37.88,41,7.0015,451
3,0,1,1,33.62,37.12,41,0,858
3,0,1,1,33.62,37.12,41,8.9981,843
3,0,1,1,31.98,37.12,59,12.998,640
3,0,1,1,31.16,36.365,66,11.0014,457
3,0,1,1,30.34,34.85,70,12.998,317
3,0,1,1,30.34,34.85,70,6.0032,207
3,0,1,1,29.52,34.85,74,12.998,113
3,0,1,1,28.7,33.335,84,12.998,47
3,0,1,1,28.7,33.335,84,8.9981,18
3,0,1,1,28.7,33.335,84,8.9981,13
3,0,1,1,28.7,33.335,84,0,6
3,0,1,1,27.88,31.82,83,8.9981,9
3,0,1,1,28.7,33.335,79,7.0015,36
3,0,1,2,28.7,33.335,79,12.998,179
3,0,1,2,28.7,33.335,74,8.9981,502
3,0,1,2,28.7,32.575,70,11.0014,705
3,0,1,2,28.7,33.335,74,8.9981,327
3,0,1,2,30.34,34.85,70,8.9981,250
3,0,1,2,31.16,36.365,66,6.0032,214
3,0,1,2,32.8,37.88,55,8.9981,283
3,0,1,2,32.8,37.12,52,12.998,253
3,0,1,2,33.62,37.88,46,0,261
3,0,1,1,32.8,37.12,52,0,306
3,0,1,3,31.16,36.365,66,19.0012,445
3,0,1,2,31.98,37.12,62,8.9981,868
3,0,1,2,31.16,35.605,62,11.0014,814
3,0,1,2,31.16,36.365,66,7.0015,610
3,0,1,2,30.34,34.85,70,8.9981,448
3,0,1,2,29.52,34.85,74,0,317
3,0,1,1,29.52,34.85,74,7.0015,224
3,0,1,1,29.52,34.85,79,0,138
3,0,1,1,28.7,33.335,84,0,58
3,0,1,1,29.52,34.85,79,0,23
3,0,1,1,28.7,33.335,84,0,6
3,0,1,1,28.7,33.335,84,0,7
3,0,1,1,28.7,33.335,84,0,7
3,0,1,2,27.88,31.82,89,11.0014,43
3,0,1,2,28.7,33.335,84,11.0014,173
3,0,1,2,28.7,33.335,84,11.0014,482
3,0,1,2,30.34,36.365,72,6.0032,737
3,0,1,2,31.16,36.365,66,0,341
3,0,1,2,32.8,37.12,52,8.9981,214
3,0,1,2,32.8,37.12,52,0,239
3,0,1,2,32.8,37.12,52,0,280
3,0,1,2,32.8,37.12,52,0,313
3,0,1,2,32.8,37.12,52,16.9979,236
3,0,1,2,34.44,37.88,44,12.998,278
3,0,1,2,32.8,37.12,49,19.0012,441
3,0,1,2,32.8,37.88,55,19.0012,858
3,0,1,2,31.98,36.365,55,11.0014,862
3,0,1,1,31.16,36.365,66,15.0013,686
3,0,1,1,30.34,34.85,66,12.998,500
3,0,1,1,30.34,34.85,66,7.0015,381
3,0,1,1,29.52,34.85,74,7.0015,233
3,0,1,1,29.52,34.09,70,8.9981,136
3,0,1,1,29.52,34.85,74,12.998,67
3,0,1,1,28.7,33.335,79,8.9981,28
3,0,1,1,28.7,33.335,84,6.0032,14
3,0,1,1,27.88,31.82,83,6.0032,6
3,0,1,2,27.88,31.82,89,8.9981,10
3,0,1,2,27.06,29.545,94,0,41
3,0,1,1,27.06,30.305,83,11.0014,167
3,0,1,2,28.7,33.335,84,11.0014,475
3,0,1,1,29.52,34.85,74,7.0015,698
3,0,1,1,31.16,36.365,66,11.0014,353
3,0,1,1,32.8,37.88,55,15.0013,205
3,0,1,1,34.44,37.88,44,0,260
3,0,1,1,34.44,37.88,44,7.0015,277
3,0,1,1,35.26,39.395,41,7.0015,281
3,0,1,1,36.08,38.635,32,15.0013,247
3,0,1,1,36.08,38.635,32,15.0013,267
3,0,1,1,35.26,38.635,39,16.9979,417
3,0,1,1,35.26,37.88,36,16.9979,810
3,0,1,2,33.62,37.88,46,16.9979,811
3,0,1,1,32.8,37.88,55,12.998,623
3,0,1,1,28.7,32.575,54,19.0012,478
3,0,1,2,28.7,32.575,58,11.0014,336
3,0,1,2,27.06,31.06,69,15.0013,259
3,0,1,1,27.06,31.06,74,0,156
3,0,1,1,28.7,32.575,65,6.0032,85
3,0,1,1,28.7,32.575,65,7.0015,41
3,0,1,1,28.7,33.335,74,11.0014,20
3,0,1,2,29.52,34.85,79,12.998,9
3,0,1,3,28.7,33.335,84,19.0012,7
3,0,1,3,28.7,33.335,84,19.0012,33
3,0,1,3,26.24,28.79,89,19.9995,44
3,0,1,3,26.24,28.79,89,7.0015,133
3,0,1,3,25.42,27.275,91,11.0014,119
3,0,1,2,26.24,28.79,89,0,220
3,0,1,1,27.06,29.545,89,7.0015,193
3,0,1,3,27.88,31.82,79,8.9981,251
3,0,1,2,30.34,34.85,66,23.9994,315
3,0,1,2,31.16,35.605,58,23.9994,290
3,0,1,1,31.16,35.605,58,23.9994,307
3,0,1,1,32.8,37.12,52,30.0026,324
3,0,1,1,31.98,36.365,55,19.9995,467
3,0,1,1,32.8,37.12,52,19.0012,730
3,0,1,1,31.16,35.605,62,19.9995,640
3,0,1,1,31.16,35.605,62,19.0012,492
3,0,1,1,30.34,34.85,66,19.9995,370
3,0,1,1,30.34,34.85,66,16.9979,286
3,0,1,1,29.52,34.85,74,19.0012,218
3,0,1,1,29.52,34.09,70,19.0012,192
3,0,0,1,28.7,32.575,70,19.0012,180
3,0,0,1,27.06,31.06,74,15.0013,116
3,0,0,3,26.24,29.545,78,12.998,85
3,0,0,3,25.42,28.79,83,11.0014,21
3,0,0,1,25.42,28.79,83,7.0015,10
3,0,0,1,25.42,28.03,88,7.0015,11
3,0,0,2,25.42,28.03,88,7.0015,23
3,0,0,1,26.24,28.79,83,6.0032,62
3,0,0,1,27.06,30.305,83,7.0015,162
3,0,0,1,27.88,31.82,79,12.998,271
3,0,0,1,29.52,34.09,62,6.0032,407
3,0,0,1,30.34,34.85,66,11.0014,499
3,0,0,1,31.16,35.605,58,15.0013,546
3,0,0,1,32.8,37.12,49,23.9994,569
3,0,0,1,32.8,37.12,49,19.9995,538
3,0,0,1,32.8,36.365,46,19.0012,562
3,0,0,1,32.8,36.365,46,19.9995,531
3,0,0,3,30.34,34.85,66,23.9994,512
3,0,0,2,28.7,33.335,74,19.9995,300
3,0,0,2,27.06,29.545,89,7.0015,275
3,0,0,3,27.06,29.545,89,27.9993,160
3,0,0,2,27.06,29.545,89,11.0014,128
3,0,0,2,27.06,29.545,89,11.0014,168
3,0,0,3,27.06,30.305,78,11.0014,163
3,0,0,2,26.24,30.305,73,8.9981,120
3,0,0,1,25.42,29.545,78,8.9981,113
3,0,0,1,26.24,30.305,69,8.9981,86
3,0,0,1,25.42,29.545,73,6.0032,48
3,0,0,1,26.24,30.305,69,6.0032,10
3,0,0,1,26.24,31.06,61,12.998,10
3,0,0,1,26.24,30.305,65,11.0014,16
3,0,0,1,26.24,30.305,65,8.9981,39
3,0,0,1,27.06,31.06,54,15.0013,119
3,0,0,1,28.7,32.575,48,15.0013,217
3,0,0,1,28.7,32.575,51,11.0014,328
3,0,0,1,30.34,33.335,42,11.0014,449
3,0,0,1,30.34,33.335,42,12.998,505
3,0,0,1,31.98,34.85,40,0,543
3,0,0,1,31.16,34.09,40,12.998,579
3,0,0,1,31.16,34.09,40,8.9981,577
3,0,0,1,31.16,34.09,40,7.0015,513
3,0,0,1,32.8,34.85,33,0,505
3,0,0,1,31.98,34.09,35,7.0015,491
3,0,0,1,30.34,32.575,40,8.9981,465
3,0,0,1,29.52,32.575,45,0,300
3,0,0,1,29.52,33.335,51,6.0032,220
3,0,0,1,28.7,32.575,58,8.9981,181
3,0,0,1,27.88,31.82,61,0,110
3,0,1,1,27.06,31.06,65,7.0015,47
3,0,1,1,27.06,31.06,65,6.0032,14
3,0,1,1,26.24,30.305,69,7.0015,9
3,0,1,1,26.24,30.305,69,0,6
3,0,1,1,26.24,30.305,69,7.0015,11
3,0,1,1,26.24,30.305,69,7.0015,36
3,0,1,1,25.42,29.545,73,6.0032,159
3,0,1,1,27.06,31.06,65,8.9981,436
3,0,1,2,29.52,33.335,51,6.0032,673
3,0,1,2,30.34,33.335,45,0,305
3,0,1,2,31.16,34.09,40,0,199
3,0,1,1,31.16,34.09,40,6.0032,245
3,0,1,1,31.98,34.85,40,12.998,276
3,0,1,1,31.98,34.85,40,11.0014,254
3,0,1,1,32.8,34.85,33,7.0015,248
3,0,1,1,33.62,36.365,34,15.0013,274
3,0,1,1,32.8,35.605,36,6.0032,464
3,0,1,1,32.8,35.605,36,11.0014,818
3,0,1,1,31.16,34.85,52,19.0012,812
3,0,1,1,30.34,34.09,58,11.0014,555
3,0,1,1,30.34,34.09,62,15.0013,432
3,0,1,1,29.52,34.09,66,12.998,290
3,0,1,1,29.52,34.09,62,22.0028,192
3,0,1,1,28.7,32.575,70,15.0013,128
3,0,1,1,28.7,33.335,74,15.0013,60
3,0,1,1,27.88,31.82,79,16.9979,27
3,0,1,2,27.88,31.82,83,12.998,11
3,0,1,2,27.88,31.82,83,12.998,3
3,0,1,2,27.88,31.82,83,12.998,5
3,0,1,2,27.88,31.82,89,12.998,36
3,0,1,3,26.24,28.79,83,12.998,64
3,0,1,2,27.06,30.305,83,6.0032,179
3,0,1,2,27.06,29.545,89,6.0032,618
3,0,1,2,28.7,33.335,74,0,402
3,0,1,1,28.7,33.335,79,7.0015,208
3,0,1,1,30.34,34.09,62,0,196
3,0,1,1,31.98,35.605,49,8.9981,300
3,0,1,1,32.8,36.365,46,6.0032,286
3,0,1,1,33.62,37.12,41,15.0013,255
3,0,1,1,33.62,37.88,46,15.0013,283
3,0,1,1,33.62,37.12,43,15.0013,458
3,0,1,3,31.16,36.365,66,16.9979,812
3,0,1,1,31.16,35.605,62,19.0012,854
3,0,1,1,31.16,36.365,66,12.998,627
3,0,1,1,30.34,35.605,74,15.0013,436
3,0,1,1,30.34,34.09,62,15.0013,308
3,0,1,1,29.52,34.09,66,6.0032,189
3,0,1,1,29.52,34.09,66,11.0014,167
3,0,1,1,28.7,32.575,61,12.998,60
3,0,1,1,28.7,32.575,61,0,37
3,0,1,1,27.88,31.82,65,0,8
3,0,1,1,27.06,31.06,74,7.0015,11
3,0,1,1,26.24,28.79,83,7.0015,4
3,0,1,1,26.24,29.545,78,7.0015,39
3,0,1,1,26.24,29.545,78,7.0015,172
3,0,1,2,27.06,31.06,69,12.998,492
3,0,1,2,28.7,32.575,65,19.0012,682
3,0,1,2,29.52,34.09,62,12.998,367
3,0,1,2,29.52,34.09,62,12.998,233
3,0,1,2,30.34,34.09,58,12.998,235
3,0,1,1,30.34,34.09,55,15.0013,307
3,0,1,2,31.98,35.605,49,12.998,294
3,0,1,2,31.16,34.85,52,19.9995,255
3,0,1,1,31.16,34.85,52,16.9979,266
3,0,1,1,31.16,34.09,48,12.998,431
3,0,1,1,30.34,34.09,55,19.0012,851
3,0,1,1,30.34,33.335,51,15.0013,848
3,0,1,1,28.7,32.575,61,8.9981,649
3,0,1,1,28.7,32.575,61,8.9981,427
3,0,1,1,28.7,32.575,61,12.998,315
3,0,1,1,28.7,32.575,61,11.0014,226
3,0,1,1,27.88,31.82,65,7.0015,138
3,0,1,1,27.06,31.06,69,0,76
3,0,1,1,26.24,30.305,73,0,21
3,0,1,1,26.24,30.305,69,12.998,15
3,0,1,1,25.42,29.545,73,16.9979,4
3,0,1,1,25.42,29.545,73,15.0013,5
3,0,1,1,24.6,28.79,78,11.0014,37
3,0,1,1,24.6,28.79,78,11.0014,165
3,0,1,1,26.24,30.305,69,15.0013,464
3,0,1,1,27.88,31.82,61,12.998,682
3,0,1,1,29.52,33.335,54,7.0015,337
3,0,1,1,30.34,33.335,48,8.9981,199
3,0,1,1,31.16,33.335,37,6.0032,274
3,0,1,1,32.8,34.85,33,7.0015,343
3,0,1,1,32.8,34.85,31,15.0013,300
3,0,1,1,33.62,35.605,32,0,248
3,0,1,1,32.8,34.85,33,16.9979,260
3,0,1,1,33.62,35.605,32,15.0013,419
3,0,1,1,33.62,36.365,34,12.998,897
3,0,1,1,32.8,35.605,36,0,832
3,0,1,1,31.16,34.09,40,7.0015,677
3,0,1,1,31.16,34.09,40,6.0032,514
3,0,1,1,30.34,33.335,48,12.998,356
3,0,1,1,29.52,33.335,51,11.0014,254
3,0,1,1,28.7,32.575,54,7.0015,226
3,0,1,1,27.88,12.12,57,11.0014,88
3,0,1,1,27.06,12.12,65,7.0015,54
3,0,1,1,27.06,12.12,61,8.9981,19
3,0,1,1,26.24,12.12,65,7.0015,6
3,0,1,1,26.24,12.12,73,11.0014,9
3,0,1,1,26.24,12.12,73,7.0015,36
3,0,1,1,25.42,12.12,78,8.9981,157
3,0,1,1,26.24,12.12,73,7.0015,379
3,0,1,1,27.88,12.12,65,8.9981,668
3,0,1,1,28.7,12.12,58,7.0015,378
3,0,1,1,30.34,12.12,55,11.0014,231
3,0,1,1,31.16,12.12,52,19.0012,303
3,0,1,1,33.62,12.12,41,15.0013,365
3,0,1,1,34.44,12.12,36,26.0027,357
3,0,1,1,35.26,12.12,34,27.9993,328
3,0,1,1,35.26,12.12,30,31.0009,383
3,0,1,2,34.44,12.12,32,30.0026,488
3,0,1,1,33.62,12.12,36,22.0028,791
3,0,1,2,33.62,12.12,38,16.9979,669
3,0,1,2,30.34,12.12,55,26.0027,491
3,0,1,2,29.52,12.12,58,15.0013,359
3,0,1,2,27.88,12.12,69,19.9995,255
3,0,1,3,27.06,12.12,83,12.998,213
3,0,1,3,26.24,12.12,83,15.0013,121
3,0,0,2,26.24,28.79,83,15.0013,105
3,0,0,3,25.42,27.275,94,11.0014,92
3,0,0,3,25.42,28.03,88,11.0014,43
3,0,0,1,25.42,28.03,88,12.998,30
3,0,0,1,25.42,29.545,73,15.0013,13
3,0,0,1,24.6,28.79,78,16.9979,9
3,0,0,1,24.6,28.03,83,15.0013,27
3,0,0,1,24.6,28.03,83,15.0013,64
3,0,0,1,26.24,30.305,69,16.9979,189
3,0,0,1,27.06,31.06,65,19.0012,292
3,0,0,1,28.7,32.575,54,11.0014,480
3,0,0,1,29.52,33.335,51,0,536
3,0,0,1,31.16,33.335,37,12.998,654
3,0,0,1,30.34,32.575,40,12.998,644
3,0,0,1,31.16,33.335,37,19.0012,598
3,0,0,1,31.16,33.335,37,15.0013,596
3,0,0,1,31.16,33.335,37,16.9979,641
3,0,0,1,31.16,33.335,37,15.0013,635
3,0,0,1,30.34,32.575,37,11.0014,554
3,0,0,1,28.7,31.82,45,11.0014,488
3,0,0,1,28.7,31.82,45,7.0015,341
3,0,0,1,27.06,31.06,61,0,338
3,0,0,1,27.06,31.06,61,0,261
3,0,0,1,26.24,30.305,65,6.0032,235
3,0,0,1,27.06,31.06,57,6.0032,187
3,0,0,1,26.24,30.305,65,0,131
3,0,0,2,25.42,30.305,69,6.0032,119
3,0,0,2,25.42,30.305,61,11.0014,55
3,0,0,2,25.42,30.305,65,11.0014,26
3,0,0,2,24.6,29.545,73,8.9981,11
3,0,0,2,25.42,30.305,69,7.0015,20
3,0,0,2,25.42,30.305,69,8.9981,41
3,0,0,2,26.24,30.305,69,7.0015,124
3,0,0,2,27.06,31.06,74,0,270
3,0,0,2,27.88,31.82,69,0,425
3,0,0,3,26.24,29.545,78,11.0014,272
3,0,0,3,26.24,30.305,73,0,298
3,0,0,3,26.24,28.79,83,8.9981,162
3,0,0,3,26.24,30.305,73,0,149
3,0,0,2,26.24,30.305,65,0,276
